Area,Year,Food Inflation Rate,Raw GDP,GDP Growth Rate,Item,Item Price Per Tonne,Overall Inflation Rate
Malta,2017,3.4822555000000004,13484.552331,15.647408,Strawberries,2446.8,1.3
Malta,2017,3.4822555000000004,13484.552331,15.647408,"Tangerines, mandarins, clementines",1330.3,1.3
Malta,2017,3.4822555000000004,13484.552331,15.647408,Tomatoes,1108.8,1.3
Malta,2018,2.912773416666667,15404.370626,14.237167,Apples,519.7,1.7
Malta,2018,2.912773416666667,15404.370626,14.237167,Apricots,1441.7,1.7
Malta,2018,2.912773416666667,15404.370626,14.237167,Artichokes,482.5,1.7
Malta,2018,2.912773416666667,15404.370626,14.237167,"Broad beans and horse beans, green",849.2,1.7
Malta,2018,2.912773416666667,15404.370626,14.237167,Cabbages,207.4,1.7
Malta,2018,2.912773416666667,15404.370626,14.237167,Cantaloupes and other melons,380.9,1.7
Malta,2018,2.912773416666667,15404.370626,14.237167,Carrots and turnips,504.9,1.7
Malta,2018,2.912773416666667,15404.370626,14.237167,Cauliflowers and broccoli,319.5,1.7
Malta,2018,2.912773416666667,15404.370626,14.237167,Cucumbers and gherkins,1392.6,1.7
Malta,2018,2.912773416666667,15404.370626,14.237167,Eggplants (aubergines),706.6,1.7
Malta,2018,2.912773416666667,15404.370626,14.237167,Figs,3829.0,1.7
Malta,2018,2.912773416666667,15404.370626,14.237167,Grapes,1111.5,1.7
Malta,2018,2.912773416666667,15404.370626,14.237167,Green garlic,686.5,1.7
Malta,2018,2.912773416666667,15404.370626,14.237167,"Hen eggs in shell, fresh",1945.3,1.7
Malta,2018,2.912773416666667,15404.370626,14.237167,Leeks and other alliaceous vegetables,264.6,1.7
Malta,2018,2.912773416666667,15404.370626,14.237167,Lemons and limes,1222.3,1.7
Malta,2018,2.912773416666667,15404.370626,14.237167,Lettuce and chicory,299.0,1.7
Malta,2018,2.912773416666667,15404.370626,14.237167,"Meat of cattle with the bone, fresh or chilled",3457.1,1.7
Malta,2018,2.912773416666667,15404.370626,14.237167,"Meat of chickens, fresh or chilled",1414.8,1.7
Malta,2018,2.912773416666667,15404.370626,14.237167,"Meat of pig with the bone, fresh or chilled",2577.0,1.7
Malta,2018,2.912773416666667,15404.370626,14.237167,"Meat of rabbits and hares, fresh or chilled",7151.1,1.7
Malta,2018,2.912773416666667,15404.370626,14.237167,Mushrooms and truffles,3993.9,1.7
Malta,2018,2.912773416666667,15404.370626,14.237167,Olives,704.4,1.7
Malta,2018,2.912773416666667,15404.370626,14.237167,"Onions and shallots, dry (excluding dehydrated)",413.8,1.7
Malta,2018,2.912773416666667,15404.370626,14.237167,Oranges,926.7,1.7
Malta,2018,2.912773416666667,15404.370626,14.237167,Other berries and fruits of the genus vaccinium n.e.c.,8127.8,1.7
Malta,2018,2.912773416666667,15404.370626,14.237167,"Other fruits, n.e.c.",1618.1,1.7
Malta,2018,2.912773416666667,15404.370626,14.237167,Other stone fruits,1953.1,1.7
Malta,2018,2.912773416666667,15404.370626,14.237167,"Other vegetables, fresh n.e.c.",758.3,1.7
Malta,2018,2.912773416666667,15404.370626,14.237167,Peaches and nectarines,1256.6,1.7
Malta,2018,2.912773416666667,15404.370626,14.237167,Pears,953.5,1.7
Malta,2018,2.912773416666667,15404.370626,14.237167,"Peas, green",2114.8,1.7
Malta,2018,2.912773416666667,15404.370626,14.237167,Pomelos and grapefruits,1304.4,1.7
Malta,2018,2.912773416666667,15404.370626,14.237167,Potatoes,373.4,1.7
Malta,2018,2.912773416666667,15404.370626,14.237167,"Pumpkins, squash and gourds",482.1,1.7
Malta,2018,2.912773416666667,15404.370626,14.237167,Spinach,658.9,1.7
Malta,2018,2.912773416666667,15404.370626,14.237167,Strawberries,1888.8,1.7
Malta,2018,2.912773416666667,15404.370626,14.237167,"Tangerines, mandarins, clementines",1505.4,1.7
Malta,2018,2.912773416666667,15404.370626,14.237167,Tomatoes,880.2,1.7
Malta,2019,3.6220387499999998,15992.365057,3.817062,Apples,638.0,1.5
Malta,2019,3.6220387499999998,15992.365057,3.817062,Apricots,1448.5,1.5
Malta,2019,3.6220387499999998,15992.365057,3.817062,Artichokes,729.3,1.5
Malta,2019,3.6220387499999998,15992.365057,3.817062,"Broad beans and horse beans, green",861.5,1.5
Malta,2019,3.6220387499999998,15992.365057,3.817062,Cabbages,230.0,1.5
Malta,2019,3.6220387499999998,15992.365057,3.817062,Cantaloupes and other melons,446.4,1.5
Malta,2019,3.6220387499999998,15992.365057,3.817062,Carrots and turnips,556.0,1.5
Malta,2019,3.6220387499999998,15992.365057,3.817062,Cauliflowers and broccoli,305.8,1.5
Malta,2019,3.6220387499999998,15992.365057,3.817062,Cucumbers and gherkins,1313.6,1.5
Malta,2019,3.6220387499999998,15992.365057,3.817062,Eggplants (aubergines),661.2,1.5
Malta,2019,3.6220387499999998,15992.365057,3.817062,Figs,4960.9,1.5
Malta,2019,3.6220387499999998,15992.365057,3.817062,Grapes,1347.4,1.5
Malta,2019,3.6220387499999998,15992.365057,3.817062,Green garlic,808.3,1.5
Malta,2019,3.6220387499999998,15992.365057,3.817062,"Hen eggs in shell, fresh",1833.5,1.5
Malta,2019,3.6220387499999998,15992.365057,3.817062,Leeks and other alliaceous vegetables,313.1,1.5
Malta,2019,3.6220387499999998,15992.365057,3.817062,Lemons and limes,748.6,1.5
Malta,2019,3.6220387499999998,15992.365057,3.817062,Lettuce and chicory,276.0,1.5
Malta,2019,3.6220387499999998,15992.365057,3.817062,"Meat of cattle with the bone, fresh or chilled",3423.3,1.5
Malta,2019,3.6220387499999998,15992.365057,3.817062,"Meat of chickens, fresh or chilled",1915.4,1.5
Malta,2019,3.6220387499999998,15992.365057,3.817062,"Meat of pig with the bone, fresh or chilled",2442.8,1.5
Malta,2019,3.6220387499999998,15992.365057,3.817062,"Meat of rabbits and hares, fresh or chilled",7426.2,1.5
Malta,2019,3.6220387499999998,15992.365057,3.817062,Mushrooms and truffles,3771.1,1.5
Malta,2019,3.6220387499999998,15992.365057,3.817062,Olives,655.1,1.5
Malta,2019,3.6220387499999998,15992.365057,3.817062,"Onions and shallots, dry (excluding dehydrated)",1002.1,1.5
Malta,2019,3.6220387499999998,15992.365057,3.817062,Oranges,1112.2,1.5
Malta,2019,3.6220387499999998,15992.365057,3.817062,Other berries and fruits of the genus vaccinium n.e.c.,8887.9,1.5
Malta,2019,3.6220387499999998,15992.365057,3.817062,"Other fruits, n.e.c.",1738.9,1.5
Malta,2019,3.6220387499999998,15992.365057,3.817062,Other stone fruits,1688.5,1.5
Malta,2019,3.6220387499999998,15992.365057,3.817062,"Other vegetables, fresh n.e.c.",828.2,1.5
Malta,2019,3.6220387499999998,15992.365057,3.817062,Peaches and nectarines,1450.2,1.5
Malta,2019,3.6220387499999998,15992.365057,3.817062,Pears,1202.9,1.5
Malta,2019,3.6220387499999998,15992.365057,3.817062,"Peas, green",1886.5,1.5
Malta,2019,3.6220387499999998,15992.365057,3.817062,Pomelos and grapefruits,1143.3,1.5
Malta,2019,3.6220387499999998,15992.365057,3.817062,Potatoes,530.7,1.5
Malta,2019,3.6220387499999998,15992.365057,3.817062,"Pumpkins, squash and gourds",617.5,1.5
Malta,2019,3.6220387499999998,15992.365057,3.817062,Spinach,632.7,1.5
Malta,2019,3.6220387499999998,15992.365057,3.817062,Strawberries,1560.2,1.5
Malta,2019,3.6220387499999998,15992.365057,3.817062,"Tangerines, mandarins, clementines",1499.8,1.5
Malta,2019,3.6220387499999998,15992.365057,3.817062,Tomatoes,1019.3,1.5
Malta,2020,1.9025306666666666,15252.6584,-4.625374,Apples,724.8,0.8
Malta,2020,1.9025306666666666,15252.6584,-4.625374,Apricots,1476.9,0.8
Malta,2020,1.9025306666666666,15252.6584,-4.625374,Artichokes,549.4,0.8
Malta,2020,1.9025306666666666,15252.6584,-4.625374,"Broad beans and horse beans, green",1092.4,0.8
Malta,2020,1.9025306666666666,15252.6584,-4.625374,Cabbages,161.0,0.8
Malta,2020,1.9025306666666666,15252.6584,-4.625374,Cantaloupes and other melons,529.3,0.8
Malta,2020,1.9025306666666666,15252.6584,-4.625374,Carrots and turnips,561.4,0.8
Malta,2020,1.9025306666666666,15252.6584,-4.625374,Cauliflowers and broccoli,357.6,0.8
Malta,2020,1.9025306666666666,15252.6584,-4.625374,Cucumbers and gherkins,1477.6,0.8
Malta,2020,1.9025306666666666,15252.6584,-4.625374,Eggplants (aubergines),685.6,0.8
Malta,2020,1.9025306666666666,15252.6584,-4.625374,Figs,5367.8,0.8
Malta,2020,1.9025306666666666,15252.6584,-4.625374,Grapes,1574.3,0.8
Malta,2020,1.9025306666666666,15252.6584,-4.625374,Green garlic,848.1,0.8
Malta,2020,1.9025306666666666,15252.6584,-4.625374,"Hen eggs in shell, fresh",1881.5,0.8
Malta,2020,1.9025306666666666,15252.6584,-4.625374,Leeks and other alliaceous vegetables,298.7,0.8
Malta,2020,1.9025306666666666,15252.6584,-4.625374,Lemons and limes,1344.5,0.8
Malta,2020,1.9025306666666666,15252.6584,-4.625374,Lettuce and chicory,300.9,0.8
Malta,2020,1.9025306666666666,15252.6584,-4.625374,"Meat of cattle with the bone, fresh or chilled",3413.8,0.8
Malta,2020,1.9025306666666666,15252.6584,-4.625374,"Meat of chickens, fresh or chilled",2029.7,0.8
Malta,2020,1.9025306666666666,15252.6584,-4.625374,"Meat of pig with the bone, fresh or chilled",2492.1,0.8
Malta,2020,1.9025306666666666,15252.6584,-4.625374,"Meat of rabbits and hares, fresh or chilled",7451.7,0.8
Malta,2020,1.9025306666666666,15252.6584,-4.625374,Mushrooms and truffles,3846.3,0.8
Malta,2020,1.9025306666666666,15252.6584,-4.625374,Olives,988.3,0.8
Malta,2020,1.9025306666666666,15252.6584,-4.625374,"Onions and shallots, dry (excluding dehydrated)",905.6,0.8
Malta,2020,1.9025306666666666,15252.6584,-4.625374,Oranges,1148.1,0.8
Malta,2020,1.9025306666666666,15252.6584,-4.625374,Other berries and fruits of the genus vaccinium n.e.c.,6405.3,0.8
Malta,2020,1.9025306666666666,15252.6584,-4.625374,"Other fruits, n.e.c.",2046.9,0.8
Malta,2020,1.9025306666666666,15252.6584,-4.625374,Other stone fruits,2312.4,0.8
Malta,2020,1.9025306666666666,15252.6584,-4.625374,"Other vegetables, fresh n.e.c.",754.9,0.8
Malta,2020,1.9025306666666666,15252.6584,-4.625374,Peaches and nectarines,1635.1,0.8
Malta,2020,1.9025306666666666,15252.6584,-4.625374,Pears,1220.6,0.8
Malta,2020,1.9025306666666666,15252.6584,-4.625374,"Peas, green",1960.3,0.8
Malta,2020,1.9025306666666666,15252.6584,-4.625374,Pomelos and grapefruits,999.6,0.8
Malta,2020,1.9025306666666666,15252.6584,-4.625374,Potatoes,399.6,0.8
Malta,2020,1.9025306666666666,15252.6584,-4.625374,"Pumpkins, squash and gourds",570.2,0.8
Malta,2020,1.9025306666666666,15252.6584,-4.625374,Spinach,652.0,0.8
Malta,2020,1.9025306666666666,15252.6584,-4.625374,Strawberries,1571.5,0.8
Malta,2020,1.9025306666666666,15252.6584,-4.625374,"Tangerines, mandarins, clementines",1574.0,0.8
Malta,2020,1.9025306666666666,15252.6584,-4.625374,Tomatoes,948.2,0.8
Malta,2021,2.3495084166666667,18087.174466,18.583751,Apples,843.0,0.7
Malta,2021,2.3495084166666667,18087.174466,18.583751,Apricots,1871.4,0.7
Malta,2021,2.3495084166666667,18087.174466,18.583751,Artichokes,572.6,0.7
Malta,2021,2.3495084166666667,18087.174466,18.583751,"Broad beans and horse beans, green",1382.4,0.7
Malta,2021,2.3495084166666667,18087.174466,18.583751,Cabbages,228.8,0.7
Malta,2021,2.3495084166666667,18087.174466,18.583751,Cantaloupes and other melons,562.1,0.7
Malta,2021,2.3495084166666667,18087.174466,18.583751,Carrots and turnips,632.4,0.7
Malta,2021,2.3495084166666667,18087.174466,18.583751,Cauliflowers and broccoli,295.2,0.7
Malta,2021,2.3495084166666667,18087.174466,18.583751,Cucumbers and gherkins,1930.6,0.7
Malta,2021,2.3495084166666667,18087.174466,18.583751,Eggplants (aubergines),893.7,0.7
Malta,2021,2.3495084166666667,18087.174466,18.583751,Figs,5483.0,0.7
Malta,2021,2.3495084166666667,18087.174466,18.583751,Grapes,1761.0,0.7
Malta,2021,2.3495084166666667,18087.174466,18.583751,Green garlic,958.8,0.7
Malta,2021,2.3495084166666667,18087.174466,18.583751,"Hen eggs in shell, fresh",1937.1,0.7
Malta,2021,2.3495084166666667,18087.174466,18.583751,Leeks and other alliaceous vegetables,323.3,0.7
Malta,2021,2.3495084166666667,18087.174466,18.583751,Lemons and limes,815.5,0.7
Malta,2021,2.3495084166666667,18087.174466,18.583751,Lettuce and chicory,373.5,0.7
Malta,2021,2.3495084166666667,18087.174466,18.583751,"Meat of cattle with the bone, fresh or chilled",3626.1,0.7
Malta,2021,2.3495084166666667,18087.174466,18.583751,"Meat of chickens, fresh or chilled",2132.5,0.7
Malta,2021,2.3495084166666667,18087.174466,18.583751,"Meat of pig with the bone, fresh or chilled",2581.7,0.7
Malta,2021,2.3495084166666667,18087.174466,18.583751,"Meat of rabbits and hares, fresh or chilled",7702.0,0.7
Malta,2021,2.3495084166666667,18087.174466,18.583751,Mushrooms and truffles,4229.8,0.7
Malta,2021,2.3495084166666667,18087.174466,18.583751,Olives,1168.0,0.7
Malta,2021,2.3495084166666667,18087.174466,18.583751,"Onions and shallots, dry (excluding dehydrated)",873.0,0.7
Malta,2021,2.3495084166666667,18087.174466,18.583751,Oranges,1034.8,0.7
Malta,2021,2.3495084166666667,18087.174466,18.583751,Other berries and fruits of the genus vaccinium n.e.c.,9410.0,0.7
Malta,2021,2.3495084166666667,18087.174466,18.583751,"Other fruits, n.e.c.",3305.6,0.7
Malta,2021,2.3495084166666667,18087.174466,18.583751,Other stone fruits,2217.0,0.7
Malta,2021,2.3495084166666667,18087.174466,18.583751,"Other vegetables, fresh n.e.c.",904.8,0.7
Malta,2021,2.3495084166666667,18087.174466,18.583751,Peaches and nectarines,1453.3,0.7
Malta,2021,2.3495084166666667,18087.174466,18.583751,Pears,1532.7,0.7
Malta,2021,2.3495084166666667,18087.174466,18.583751,"Peas, green",2692.4,0.7
Malta,2021,2.3495084166666667,18087.174466,18.583751,Pomelos and grapefruits,1177.2,0.7
Malta,2021,2.3495084166666667,18087.174466,18.583751,Potatoes,454.1,0.7
Malta,2021,2.3495084166666667,18087.174466,18.583751,"Pumpkins, squash and gourds",482.8,0.7
Malta,2021,2.3495084166666667,18087.174466,18.583751,Spinach,606.4,0.7
Malta,2021,2.3495084166666667,18087.174466,18.583751,Strawberries,2078.5,0.7
Malta,2021,2.3495084166666667,18087.174466,18.583751,"Tangerines, mandarins, clementines",1594.2,0.7
Malta,2022,10.453786166666667,18100.97678,0.076309,Apples,814.1,6.1
Malta,2022,10.453786166666667,18100.97678,0.076309,Apricots,1372.7,6.1
Malta,2022,10.453786166666667,18100.97678,0.076309,Artichokes,809.0,6.1
Malta,2022,10.453786166666667,18100.97678,0.076309,"Broad beans and horse beans, green",675.2,6.1
Malta,2022,10.453786166666667,18100.97678,0.076309,Cabbages,270.4,6.1
Malta,2022,10.453786166666667,18100.97678,0.076309,Cantaloupes and other melons,501.4,6.1
Malta,2022,10.453786166666667,18100.97678,0.076309,Carrots and turnips,564.7,6.1
Malta,2022,10.453786166666667,18100.97678,0.076309,Cauliflowers and broccoli,317.2,6.1
Malta,2022,10.453786166666667,18100.97678,0.076309,Cucumbers and gherkins,1657.5,6.1
Malta,2022,10.453786166666667,18100.97678,0.076309,Eggplants (aubergines),737.4,6.1
Malta,2022,10.453786166666667,18100.97678,0.076309,Figs,3346.7,6.1
Malta,2022,10.453786166666667,18100.97678,0.076309,Grapes,1288.1,6.1
Malta,2022,10.453786166666667,18100.97678,0.076309,Green garlic,696.6,6.1
Malta,2022,10.453786166666667,18100.97678,0.076309,"Hen eggs in shell, fresh",2112.2,6.1
Malta,2022,10.453786166666667,18100.97678,0.076309,Leeks and other alliaceous vegetables,357.8,6.1
Malta,2022,10.453786166666667,18100.97678,0.076309,Lemons and limes,791.6,6.1
Malta,2022,10.453786166666667,18100.97678,0.076309,Lettuce and chicory,344.3,6.1
Malta,2022,10.453786166666667,18100.97678,0.076309,"Meat of cattle with the bone, fresh or chilled",3710.2,6.1
Malta,2022,10.453786166666667,18100.97678,0.076309,"Meat of chickens, fresh or chilled",2255.8,6.1
Malta,2022,10.453786166666667,18100.97678,0.076309,"Meat of pig with the bone, fresh or chilled",2352.8,6.1
Malta,2022,10.453786166666667,18100.97678,0.076309,"Meat of rabbits and hares, fresh or chilled",7460.5,6.1
Malta,2022,10.453786166666667,18100.97678,0.076309,Mushrooms and truffles,3919.9,6.1
Malta,2022,10.453786166666667,18100.97678,0.076309,Olives,972.6,6.1
Malta,2022,10.453786166666667,18100.97678,0.076309,"Onions and shallots, dry (excluding dehydrated)",671.6,6.1
Malta,2022,10.453786166666667,18100.97678,0.076309,Oranges,1406.1,6.1
Malta,2022,10.453786166666667,18100.97678,0.076309,Other berries and fruits of the genus vaccinium n.e.c.,10992.5,6.1
Malta,2022,10.453786166666667,18100.97678,0.076309,"Other fruits, n.e.c.",1904.7,6.1
Malta,2022,10.453786166666667,18100.97678,0.076309,Other stone fruits,1212.3,6.1
Malta,2022,10.453786166666667,18100.97678,0.076309,"Other vegetables, fresh n.e.c.",824.7,6.1
Malta,2022,10.453786166666667,18100.97678,0.076309,Peaches and nectarines,1784.0,6.1
Malta,2022,10.453786166666667,18100.97678,0.076309,Pears,1059.5,6.1
Malta,2022,10.453786166666667,18100.97678,0.076309,"Peas, green",1606.6,6.1
Malta,2022,10.453786166666667,18100.97678,0.076309,Pomelos and grapefruits,1162.7,6.1
Malta,2022,10.453786166666667,18100.97678,0.076309,Potatoes,520.6,6.1
Malta,2022,10.453786166666667,18100.97678,0.076309,"Pumpkins, squash and gourds",642.3,6.1
Malta,2022,10.453786166666667,18100.97678,0.076309,Spinach,507.9,6.1
Malta,2022,10.453786166666667,18100.97678,0.076309,Strawberries,2541.6,6.1
Malta,2022,10.453786166666667,18100.97678,0.076309,"Tangerines, mandarins, clementines",2087.4,6.1
Malta,2022,10.453786166666667,18100.97678,0.076309,Tomatoes,1366.1,6.1
Macedonia,2012,2.3209139166666666,9745.267306,-7.140438,Apples,284.5,1.8
Macedonia,2012,2.3209139166666666,9745.267306,-7.140438,Apricots,442.9,1.8
Macedonia,2012,2.3209139166666666,9745.267306,-7.140438,Barley,284.7,1.8
Macedonia,2012,2.3209139166666666,9745.267306,-7.140438,Cabbages,212.0,1.8
Macedonia,2012,2.3209139166666666,9745.267306,-7.140438,Carrots and turnips,286.2,1.8
Macedonia,2012,2.3209139166666666,9745.267306,-7.140438,Cherries,964.3,1.8
Macedonia,2012,2.3209139166666666,9745.267306,-7.140438,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",589.5,1.8
Macedonia,2012,2.3209139166666666,9745.267306,-7.140438,Cucumbers and gherkins,580.1,1.8
Macedonia,2012,2.3209139166666666,9745.267306,-7.140438,Grapes,268.1,1.8
Macedonia,2012,2.3209139166666666,9745.267306,-7.140438,Green garlic,2720.7,1.8
Macedonia,2012,2.3209139166666666,9745.267306,-7.140438,"Hen eggs in shell, fresh",1954.7,1.8
Macedonia,2012,2.3209139166666666,9745.267306,-7.140438,Maize (corn),279.4,1.8
Macedonia,2012,2.3209139166666666,9745.267306,-7.140438,"Meat of cattle with the bone, fresh or chilled (biological)",1694.2,1.8
Macedonia,2012,2.3209139166666666,9745.267306,-7.140438,"Meat of chickens, fresh or chilled (biological)",444.7,1.8
Macedonia,2012,2.3209139166666666,9745.267306,-7.140438,"Meat of pig with the bone, fresh or chilled (biological)",2339.9,1.8
Macedonia,2012,2.3209139166666666,9745.267306,-7.140438,"Meat of sheep, fresh or chilled (biological)",3483.1,1.8
Macedonia,2012,2.3209139166666666,9745.267306,-7.140438,Natural honey,5017.9,1.8
Macedonia,2012,2.3209139166666666,9745.267306,-7.140438,Oats,294.0,1.8
Macedonia,2012,2.3209139166666666,9745.267306,-7.140438,"Onions and shallots, dry (excluding dehydrated)",218.3,1.8
Macedonia,2012,2.3209139166666666,9745.267306,-7.140438,Peaches and nectarines,443.6,1.8
Macedonia,2012,2.3209139166666666,9745.267306,-7.140438,"Peas, dry",745.8,1.8
Macedonia,2012,2.3209139166666666,9745.267306,-7.140438,Plums and sloes,365.4,1.8
Macedonia,2012,2.3209139166666666,9745.267306,-7.140438,Potatoes,230.7,1.8
Macedonia,2012,2.3209139166666666,9745.267306,-7.140438,Rape or colza seed,476.0,1.8
Macedonia,2012,2.3209139166666666,9745.267306,-7.140438,Raw milk of cattle,410.1,1.8
Macedonia,2012,2.3209139166666666,9745.267306,-7.140438,Raw milk of goats,355.2,1.8
Macedonia,2012,2.3209139166666666,9745.267306,-7.140438,Raw milk of sheep,663.6,1.8
Macedonia,2012,2.3209139166666666,9745.267306,-7.140438,Rice,377.3,1.8
Macedonia,2012,2.3209139166666666,9745.267306,-7.140438,"Shorn wool, greasy, including fleece-washed shorn wool",856.1,1.8
Macedonia,2012,2.3209139166666666,9745.267306,-7.140438,Sour cherries,931.6,1.8
Macedonia,2012,2.3209139166666666,9745.267306,-7.140438,Soya beans,814.4,1.8
Macedonia,2012,2.3209139166666666,9745.267306,-7.140438,Sunflower seed,616.3,1.8
Macedonia,2012,2.3209139166666666,9745.267306,-7.140438,Tomatoes,612.5,1.8
Macedonia,2012,2.3209139166666666,9745.267306,-7.140438,Unmanufactured tobacco,3687.5,1.8
Macedonia,2012,2.3209139166666666,9745.267306,-7.140438,"Walnuts, in shell",2687.6,1.8
Macedonia,2012,2.3209139166666666,9745.267306,-7.140438,Watermelons,240.6,1.8
Macedonia,2012,2.3209139166666666,9745.267306,-7.140438,Wheat,316.8,1.8
Macedonia,2013,3.441807666666667,10817.71203,11.004774,Apples,305.0,2.7
Macedonia,2013,3.441807666666667,10817.71203,11.004774,Apricots,538.8,2.7
Macedonia,2013,3.441807666666667,10817.71203,11.004774,Barley,243.9,2.7
Macedonia,2013,3.441807666666667,10817.71203,11.004774,Cabbages,322.6,2.7
Macedonia,2013,3.441807666666667,10817.71203,11.004774,Carrots and turnips,339.8,2.7
Macedonia,2013,3.441807666666667,10817.71203,11.004774,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",577.0,2.7
Macedonia,2013,3.441807666666667,10817.71203,11.004774,Cucumbers and gherkins,633.8,2.7
Macedonia,2013,3.441807666666667,10817.71203,11.004774,Grapes,285.2,2.7
Macedonia,2013,3.441807666666667,10817.71203,11.004774,"Hen eggs in shell, fresh",1969.4,2.7
Macedonia,2013,3.441807666666667,10817.71203,11.004774,Maize (corn),280.7,2.7
Macedonia,2013,3.441807666666667,10817.71203,11.004774,"Meat of cattle with the bone, fresh or chilled (biological)",2118.3,2.7
Macedonia,2013,3.441807666666667,10817.71203,11.004774,"Meat of chickens, fresh or chilled (biological)",778.8,2.7
Macedonia,2013,3.441807666666667,10817.71203,11.004774,"Meat of pig with the bone, fresh or chilled (biological)",2545.8,2.7
Macedonia,2013,3.441807666666667,10817.71203,11.004774,"Meat of sheep, fresh or chilled (biological)",3195.1,2.7
Macedonia,2013,3.441807666666667,10817.71203,11.004774,Natural honey,4023.1,2.7
Macedonia,2013,3.441807666666667,10817.71203,11.004774,Oats,371.9,2.7
Macedonia,2013,3.441807666666667,10817.71203,11.004774,"Onions and shallots, dry (excluding dehydrated)",252.7,2.7
Macedonia,2013,3.441807666666667,10817.71203,11.004774,Peaches and nectarines,584.8,2.7
Macedonia,2013,3.441807666666667,10817.71203,11.004774,Pears,607.0,2.7
Macedonia,2013,3.441807666666667,10817.71203,11.004774,Plums and sloes,262.4,2.7
Macedonia,2013,3.441807666666667,10817.71203,11.004774,Potatoes,695.3,2.7
Macedonia,2013,3.441807666666667,10817.71203,11.004774,Rape or colza seed,499.8,2.7
Macedonia,2013,3.441807666666667,10817.71203,11.004774,Raw milk of cattle,447.6,2.7
Macedonia,2013,3.441807666666667,10817.71203,11.004774,Raw milk of goats,372.9,2.7
Macedonia,2013,3.441807666666667,10817.71203,11.004774,Raw milk of sheep,703.4,2.7
Macedonia,2013,3.441807666666667,10817.71203,11.004774,Rice,377.3,2.7
Macedonia,2013,3.441807666666667,10817.71203,11.004774,"Shorn wool, greasy, including fleece-washed shorn wool",819.0,2.7
Macedonia,2013,3.441807666666667,10817.71203,11.004774,Sour cherries,604.9,2.7
Macedonia,2013,3.441807666666667,10817.71203,11.004774,Soya beans,852.5,2.7
Macedonia,2013,3.441807666666667,10817.71203,11.004774,Strawberries,1003.0,2.7
Macedonia,2013,3.441807666666667,10817.71203,11.004774,Sunflower seed,352.8,2.7
Macedonia,2013,3.441807666666667,10817.71203,11.004774,Tomatoes,665.1,2.7
Macedonia,2013,3.441807666666667,10817.71203,11.004774,Unmanufactured tobacco,3666.4,2.7
Macedonia,2013,3.441807666666667,10817.71203,11.004774,"Walnuts, in shell",2586.5,2.7
Macedonia,2013,3.441807666666667,10817.71203,11.004774,Watermelons,159.6,2.7
Macedonia,2013,3.441807666666667,10817.71203,11.004774,Wheat,305.8,2.7
Macedonia,2014,-0.9531045833333334,11362.256666,5.033824,Apples,284.0,0.0
Macedonia,2014,-0.9531045833333334,11362.256666,5.033824,Apricots,861.4,0.0
Macedonia,2014,-0.9531045833333334,11362.256666,5.033824,Barley,206.1,0.0
Macedonia,2014,-0.9531045833333334,11362.256666,5.033824,Cabbages,206.1,0.0
Macedonia,2014,-0.9531045833333334,11362.256666,5.033824,Carrots and turnips,341.4,0.0
Macedonia,2014,-0.9531045833333334,11362.256666,5.033824,Cherries,646.0,0.0
Macedonia,2014,-0.9531045833333334,11362.256666,5.033824,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",596.3,0.0
Macedonia,2014,-0.9531045833333334,11362.256666,5.033824,Cucumbers and gherkins,618.6,0.0
Macedonia,2014,-0.9531045833333334,11362.256666,5.033824,Grapes,295.1,0.0
Macedonia,2014,-0.9531045833333334,11362.256666,5.033824,Maize (corn),283.6,0.0
Macedonia,2014,-0.9531045833333334,11362.256666,5.033824,"Meat of cattle with the bone, fresh or chilled (biological)",2050.6,0.0
Macedonia,2014,-0.9531045833333334,11362.256666,5.033824,"Meat of chickens, fresh or chilled (biological)",550.3,0.0
Macedonia,2014,-0.9531045833333334,11362.256666,5.033824,"Meat of pig with the bone, fresh or chilled (biological)",2722.8,0.0
Macedonia,2014,-0.9531045833333334,11362.256666,5.033824,"Meat of sheep, fresh or chilled (biological)",3114.5,0.0
Macedonia,2014,-0.9531045833333334,11362.256666,5.033824,Natural honey,4477.7,0.0
Macedonia,2014,-0.9531045833333334,11362.256666,5.033824,Oats,327.6,0.0
Macedonia,2014,-0.9531045833333334,11362.256666,5.033824,"Onions and shallots, dry (excluding dehydrated)",271.7,0.0
Macedonia,2014,-0.9531045833333334,11362.256666,5.033824,Peaches and nectarines,681.7,0.0
Macedonia,2014,-0.9531045833333334,11362.256666,5.033824,"Peas, dry",861.4,0.0
Macedonia,2014,-0.9531045833333334,11362.256666,5.033824,Plums and sloes,319.4,0.0
Macedonia,2014,-0.9531045833333334,11362.256666,5.033824,Potatoes,308.2,0.0
Macedonia,2014,-0.9531045833333334,11362.256666,5.033824,Rape or colza seed,504.5,0.0
Macedonia,2014,-0.9531045833333334,11362.256666,5.033824,Raw milk of cattle,439.5,0.0
Macedonia,2014,-0.9531045833333334,11362.256666,5.033824,Raw milk of goats,428.8,0.0
Macedonia,2014,-0.9531045833333334,11362.256666,5.033824,Raw milk of sheep,692.1,0.0
Macedonia,2014,-0.9531045833333334,11362.256666,5.033824,Rice,471.9,0.0
