Domain Code,Domain,Area Code (M49),Area,Year Code,Year,Item Code,Item,Months Code,Months,Element Code,Element,Unit,Value,Flag,Flag Description,Note
"CP","Consumer Price Indices","499","Montenegro","2020","2020","23014","Food price inflation","7008","August","6121","Value","%","1.392695","E","Estimated value",""
"CP","Consumer Price Indices","499","Montenegro","2020","2020","23014","Food price inflation","7009","September","6121","Value","%","1.699804","E","Estimated value",""
"CP","Consumer Price Indices","499","Montenegro","2020","2020","23014","Food price inflation","7010","October","6121","Value","%","1.748036","E","Estimated value",""
"CP","Consumer Price Indices","499","Montenegro","2020","2020","23014","Food price inflation","7011","November","6121","Value","%","1.199521","E","Estimated value",""
"CP","Consumer Price Indices","499","Montenegro","2020","2020","23014","Food price inflation","7012","December","6121","Value","%","0.957634","E","Estimated value",""
"CP","Consumer Price Indices","499","Montenegro","2021","2021","23014","Food price inflation","7001","January","6121","Value","%","1.084081","E","Estimated value",""
"CP","Consumer Price Indices","499","Montenegro","2021","2021","23014","Food price inflation","7002","February","6121","Value","%","1.544621","E","Estimated value",""
"CP","Consumer Price Indices","499","Montenegro","2021","2021","23014","Food price inflation","7003","March","6121","Value","%","1.654376","E","Estimated value",""
"CP","Consumer Price Indices","499","Montenegro","2021","2021","23014","Food price inflation","7004","April","6121","Value","%","2.931503","E","Estimated value",""
"CP","Consumer Price Indices","499","Montenegro","2021","2021","23014","Food price inflation","7005","May","6121","Value","%","2.831775","E","Estimated value",""
"CP","Consumer Price Indices","499","Montenegro","2021","2021","23014","Food price inflation","7006","June","6121","Value","%","2.787102","E","Estimated value",""
"CP","Consumer Price Indices","499","Montenegro","2021","2021","23014","Food price inflation","7007","July","6121","Value","%","3.267315","E","Estimated value",""
"CP","Consumer Price Indices","499","Montenegro","2021","2021","23014","Food price inflation","7008","August","6121","Value","%","3.981575","E","Estimated value",""
"CP","Consumer Price Indices","499","Montenegro","2021","2021","23014","Food price inflation","7009","September","6121","Value","%","4.79279","E","Estimated value",""
"CP","Consumer Price Indices","499","Montenegro","2021","2021","23014","Food price inflation","7010","October","6121","Value","%","4.838536","E","Estimated value",""
"CP","Consumer Price Indices","499","Montenegro","2021","2021","23014","Food price inflation","7011","November","6121","Value","%","5.545372","E","Estimated value",""
"CP","Consumer Price Indices","499","Montenegro","2021","2021","23014","Food price inflation","7012","December","6121","Value","%","7.156284","E","Estimated value",""
"CP","Consumer Price Indices","499","Montenegro","2022","2022","23014","Food price inflation","7001","January","6121","Value","%","11.315067","E","Estimated value",""
"CP","Consumer Price Indices","499","Montenegro","2022","2022","23014","Food price inflation","7002","February","6121","Value","%","13.05982","E","Estimated value",""
"CP","Consumer Price Indices","499","Montenegro","2022","2022","23014","Food price inflation","7003","March","6121","Value","%","17.769794","E","Estimated value",""
"CP","Consumer Price Indices","499","Montenegro","2022","2022","23014","Food price inflation","7004","April","6121","Value","%","19.301142","E","Estimated value",""
"CP","Consumer Price Indices","499","Montenegro","2022","2022","23014","Food price inflation","7005","May","6121","Value","%","20.744422","E","Estimated value",""
"CP","Consumer Price Indices","499","Montenegro","2022","2022","23014","Food price inflation","7006","June","6121","Value","%","22.513239","E","Estimated value",""
"CP","Consumer Price Indices","499","Montenegro","2022","2022","23014","Food price inflation","7007","July","6121","Value","%","24.696413","E","Estimated value",""
"CP","Consumer Price Indices","499","Montenegro","2022","2022","23014","Food price inflation","7008","August","6121","Value","%","25.484363","E","Estimated value",""
"CP","Consumer Price Indices","499","Montenegro","2022","2022","23014","Food price inflation","7009","September","6121","Value","%","26.933271","E","Estimated value",""
"CP","Consumer Price Indices","499","Montenegro","2022","2022","23014","Food price inflation","7010","October","6121","Value","%","29.450273","E","Estimated value",""
"CP","Consumer Price Indices","499","Montenegro","2022","2022","23014","Food price inflation","7011","November","6121","Value","%","30.183777","E","Estimated value",""
"CP","Consumer Price Indices","499","Montenegro","2022","2022","23014","Food price inflation","7012","December","6121","Value","%","28.918414","E","Estimated value",""
"CP","Consumer Price Indices","499","Montenegro","2023","2023","23014","Food price inflation","7001","January","6121","Value","%","25.720981","E","Estimated value",""
"CP","Consumer Price Indices","499","Montenegro","2023","2023","23014","Food price inflation","7002","February","6121","Value","%","23.84345","E","Estimated value",""
"CP","Consumer Price Indices","499","Montenegro","2023","2023","23014","Food price inflation","7003","March","6121","Value","%","14.457227","E","Estimated value",""
"CP","Consumer Price Indices","499","Montenegro","2023","2023","23014","Food price inflation","7004","April","6121","Value","%","11.639826","E","Estimated value",""
"CP","Consumer Price Indices","499","Montenegro","2023","2023","23014","Food price inflation","7005","May","6121","Value","%","10.729738","E","Estimated value",""
"CP","Consumer Price Indices","499","Montenegro","2023","2023","23014","Food price inflation","7006","June","6121","Value","%","10.700192","E","Estimated value",""
"CP","Consumer Price Indices","499","Montenegro","2023","2023","23014","Food price inflation","7007","July","6121","Value","%","10.100065","E","Estimated value",""
"CP","Consumer Price Indices","499","Montenegro","2023","2023","23014","Food price inflation","7008","August","6121","Value","%","10.504903","E","Estimated value",""
"CP","Consumer Price Indices","499","Montenegro","2023","2023","23014","Food price inflation","7009","September","6121","Value","%","7.556828","E","Estimated value",""
"CP","Consumer Price Indices","499","Montenegro","2023","2023","23014","Food price inflation","7010","October","6121","Value","%","3.809327","E","Estimated value",""
"CP","Consumer Price Indices","499","Montenegro","2023","2023","23014","Food price inflation","7011","November","6121","Value","%","2.603008","E","Estimated value",""
"CP","Consumer Price Indices","499","Montenegro","2023","2023","23014","Food price inflation","7012","December","6121","Value","%","1.748342","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2012","2012","23014","Food price inflation","7001","January","6121","Value","%","2.275178","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2012","2012","23014","Food price inflation","7002","February","6121","Value","%","2.787198","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2012","2012","23014","Food price inflation","7003","March","6121","Value","%","2.097607","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2012","2012","23014","Food price inflation","7004","April","6121","Value","%","1.422892","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2012","2012","23014","Food price inflation","7005","May","6121","Value","%","1.286611","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2012","2012","23014","Food price inflation","7006","June","6121","Value","%","1.52226","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2012","2012","23014","Food price inflation","7007","July","6121","Value","%","1.368003","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2012","2012","23014","Food price inflation","7008","August","6121","Value","%","1.309861","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2012","2012","23014","Food price inflation","7009","September","6121","Value","%","1.684211","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2012","2012","23014","Food price inflation","7010","October","6121","Value","%","2.475611","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2012","2012","23014","Food price inflation","7011","November","6121","Value","%","2.399665","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2012","2012","23014","Food price inflation","7012","December","6121","Value","%","3.633326","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2013","2013","23014","Food price inflation","7001","January","6121","Value","%","3.784924","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2013","2013","23014","Food price inflation","7002","February","6121","Value","%","2.876585","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2013","2013","23014","Food price inflation","7003","March","6121","Value","%","3.376007","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2013","2013","23014","Food price inflation","7004","April","6121","Value","%","2.836806","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2013","2013","23014","Food price inflation","7005","May","6121","Value","%","3.469999","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2013","2013","23014","Food price inflation","7006","June","6121","Value","%","2.93725","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2013","2013","23014","Food price inflation","7007","July","6121","Value","%","3.203873","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2013","2013","23014","Food price inflation","7008","August","6121","Value","%","2.927182","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2013","2013","23014","Food price inflation","7009","September","6121","Value","%","2.236025","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2013","2013","23014","Food price inflation","7010","October","6121","Value","%","0.880336","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2013","2013","23014","Food price inflation","7011","November","6121","Value","%","0.480966","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2013","2013","23014","Food price inflation","7012","December","6121","Value","%","0.080596","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2014","2014","23014","Food price inflation","7001","January","6121","Value","%","0.609508","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2014","2014","23014","Food price inflation","7002","February","6121","Value","%","-0.120265","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2014","2014","23014","Food price inflation","7003","March","6121","Value","%","-0.339559","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2014","2014","23014","Food price inflation","7004","April","6121","Value","%","0.18056","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2014","2014","23014","Food price inflation","7005","May","6121","Value","%","-0.708654","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2014","2014","23014","Food price inflation","7006","June","6121","Value","%","-0.868004","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2014","2014","23014","Food price inflation","7007","July","6121","Value","%","-0.48912","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2014","2014","23014","Food price inflation","7008","August","6121","Value","%","-0.291428","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2014","2014","23014","Food price inflation","7009","September","6121","Value","%","0.111381","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2014","2014","23014","Food price inflation","7010","October","6121","Value","%","0.395738","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2014","2014","23014","Food price inflation","7011","November","6121","Value","%","0.835116","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2014","2014","23014","Food price inflation","7012","December","6121","Value","%","0.010066","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2015","2015","23014","Food price inflation","7001","January","6121","Value","%","-0.595719","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2015","2015","23014","Food price inflation","7002","February","6121","Value","%","-0.020068","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2015","2015","23014","Food price inflation","7003","March","6121","Value","%","-0.220463","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2015","2015","23014","Food price inflation","7004","April","6121","Value","%","0.10013","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2015","2015","23014","Food price inflation","7005","May","6121","Value","%","0.572979","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2015","2015","23014","Food price inflation","7006","June","6121","Value","%","0.623994","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2015","2015","23014","Food price inflation","7007","July","6121","Value","%","0.712208","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2015","2015","23014","Food price inflation","7008","August","6121","Value","%","1.622657","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2015","2015","23014","Food price inflation","7009","September","6121","Value","%","1.496915","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2015","2015","23014","Food price inflation","7010","October","6121","Value","%","1.334142","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2015","2015","23014","Food price inflation","7011","November","6121","Value","%","1.151399","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2015","2015","23014","Food price inflation","7012","December","6121","Value","%","1.016608","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2016","2016","23014","Food price inflation","7001","January","6121","Value","%","1.279837","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2016","2016","23014","Food price inflation","7002","February","6121","Value","%","1.124047","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2016","2016","23014","Food price inflation","7003","March","6121","Value","%","1.506478","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2016","2016","23014","Food price inflation","7004","April","6121","Value","%","1.240372","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2016","2016","23014","Food price inflation","7005","May","6121","Value","%","1.289355","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2016","2016","23014","Food price inflation","7006","June","6121","Value","%","1.560312","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2016","2016","23014","Food price inflation","7007","July","6121","Value","%","0.667331","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2016","2016","23014","Food price inflation","7008","August","6121","Value","%","0.198354","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2016","2016","23014","Food price inflation","7009","September","6121","Value","%","0.059791","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2016","2016","23014","Food price inflation","7010","October","6121","Value","%","0.388989","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2016","2016","23014","Food price inflation","7011","November","6121","Value","%","0.798802","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2016","2016","23014","Food price inflation","7012","December","6121","Value","%","1.305301","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2017","2017","23014","Food price inflation","7001","January","6121","Value","%","1.504363","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2017","2017","23014","Food price inflation","7002","February","6121","Value","%","2.10401","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2017","2017","23014","Food price inflation","7003","March","6121","Value","%","1.879885","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2017","2017","23014","Food price inflation","7004","April","6121","Value","%","1.818002","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2017","2017","23014","Food price inflation","7005","May","6121","Value","%","2.447207","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2017","2017","23014","Food price inflation","7006","June","6121","Value","%","2.708292","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2017","2017","23014","Food price inflation","7007","July","6121","Value","%","3.215593","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2017","2017","23014","Food price inflation","7008","August","6121","Value","%","3.5534","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2017","2017","23014","Food price inflation","7009","September","6121","Value","%","3.684892","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2017","2017","23014","Food price inflation","7010","October","6121","Value","%","3.42772","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2017","2017","23014","Food price inflation","7011","November","6121","Value","%","3.130263","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2017","2017","23014","Food price inflation","7012","December","6121","Value","%","2.498279","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2018","2018","23014","Food price inflation","7001","January","6121","Value","%","2.232981","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2018","2018","23014","Food price inflation","7002","February","6121","Value","%","1.730171","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2018","2018","23014","Food price inflation","7003","March","6121","Value","%","0.660387","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2018","2018","23014","Food price inflation","7004","April","6121","Value","%","0.950995","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2018","2018","23014","Food price inflation","7005","May","6121","Value","%","0.587555","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2018","2018","23014","Food price inflation","7006","June","6121","Value","%","-0.067121","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2018","2018","23014","Food price inflation","7007","July","6121","Value","%","0.105445","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2018","2018","23014","Food price inflation","7008","August","6121","Value","%","0.401453","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2018","2018","23014","Food price inflation","7009","September","6121","Value","%","0.528287","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2018","2018","23014","Food price inflation","7010","October","6121","Value","%","0.451489","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2018","2018","23014","Food price inflation","7011","November","6121","Value","%","0.922102","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2018","2018","23014","Food price inflation","7012","December","6121","Value","%","1.026773","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2019","2019","23014","Food price inflation","7001","January","6121","Value","%","3.034696","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2019","2019","23014","Food price inflation","7002","February","6121","Value","%","2.942863","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2019","2019","23014","Food price inflation","7003","March","6121","Value","%","3.589001","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2019","2019","23014","Food price inflation","7004","April","6121","Value","%","3.604729","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2019","2019","23014","Food price inflation","7005","May","6121","Value","%","3.523892","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2019","2019","23014","Food price inflation","7006","June","6121","Value","%","4.480906","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2019","2019","23014","Food price inflation","7007","July","6121","Value","%","4.874078","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2019","2019","23014","Food price inflation","7008","August","6121","Value","%","4.845773","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2019","2019","23014","Food price inflation","7009","September","6121","Value","%","4.825148","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2019","2019","23014","Food price inflation","7010","October","6121","Value","%","4.85799","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2019","2019","23014","Food price inflation","7011","November","6121","Value","%","4.282859","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2019","2019","23014","Food price inflation","7012","December","6121","Value","%","3.713906","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2020","2020","23014","Food price inflation","7001","January","6121","Value","%","1.810337","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2020","2020","23014","Food price inflation","7002","February","6121","Value","%","1.939855","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2020","2020","23014","Food price inflation","7003","March","6121","Value","%","3.16662","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2020","2020","23014","Food price inflation","7004","April","6121","Value","%","3.460753","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2020","2020","23014","Food price inflation","7005","May","6121","Value","%","3.181944","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2020","2020","23014","Food price inflation","7006","June","6121","Value","%","2.699972","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2020","2020","23014","Food price inflation","7007","July","6121","Value","%","1.899196","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2020","2020","23014","Food price inflation","7008","August","6121","Value","%","0.935258","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2020","2020","23014","Food price inflation","7009","September","6121","Value","%","1.203172","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2020","2020","23014","Food price inflation","7010","October","6121","Value","%","1.085271","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2020","2020","23014","Food price inflation","7011","November","6121","Value","%","0.766633","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2020","2020","23014","Food price inflation","7012","December","6121","Value","%","0.595293","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2021","2021","23014","Food price inflation","7001","January","6121","Value","%","0.543578","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2021","2021","23014","Food price inflation","7002","February","6121","Value","%","0.291359","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2021","2021","23014","Food price inflation","7003","March","6121","Value","%","-1.336102","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2021","2021","23014","Food price inflation","7004","April","6121","Value","%","-2.107434","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2021","2021","23014","Food price inflation","7005","May","6121","Value","%","-1.470193","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2021","2021","23014","Food price inflation","7006","June","6121","Value","%","-1.538049","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2021","2021","23014","Food price inflation","7007","July","6121","Value","%","-0.878136","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2021","2021","23014","Food price inflation","7008","August","6121","Value","%","0.098956","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2021","2021","23014","Food price inflation","7009","September","6121","Value","%","-0.045033","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2021","2021","23014","Food price inflation","7010","October","6121","Value","%","0.252616","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2021","2021","23014","Food price inflation","7011","November","6121","Value","%","1.195544","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2021","2021","23014","Food price inflation","7012","December","6121","Value","%","2.594683","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2022","2022","23014","Food price inflation","7001","January","6121","Value","%","4.416751","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2022","2022","23014","Food price inflation","7002","February","6121","Value","%","5.047662","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2022","2022","23014","Food price inflation","7003","March","6121","Value","%","6.359228","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2022","2022","23014","Food price inflation","7004","April","6121","Value","%","8.354709","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2022","2022","23014","Food price inflation","7005","May","6121","Value","%","9.22573","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2022","2022","23014","Food price inflation","7006","June","6121","Value","%","11.125238","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2022","2022","23014","Food price inflation","7007","July","6121","Value","%","12.249141","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2022","2022","23014","Food price inflation","7008","August","6121","Value","%","13.013391","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2022","2022","23014","Food price inflation","7009","September","6121","Value","%","12.659939","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2022","2022","23014","Food price inflation","7010","October","6121","Value","%","13.840893","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2022","2022","23014","Food price inflation","7011","November","6121","Value","%","15.430055","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2022","2022","23014","Food price inflation","7012","December","6121","Value","%","16.798296","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2023","2023","23014","Food price inflation","7001","January","6121","Value","%","17.29706","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2023","2023","23014","Food price inflation","7002","February","6121","Value","%","17.932763","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2023","2023","23014","Food price inflation","7003","March","6121","Value","%","17.825189","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2023","2023","23014","Food price inflation","7004","April","6121","Value","%","15.573216","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2023","2023","23014","Food price inflation","7005","May","6121","Value","%","14.810496","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2023","2023","23014","Food price inflation","7006","June","6121","Value","%","12.961752","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2023","2023","23014","Food price inflation","7007","July","6121","Value","%","11.484255","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2023","2023","23014","Food price inflation","7008","August","6121","Value","%","9.614314","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2023","2023","23014","Food price inflation","7009","September","6121","Value","%","9.341758","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2023","2023","23014","Food price inflation","7010","October","6121","Value","%","7.802372","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2023","2023","23014","Food price inflation","7011","November","6121","Value","%","6.15647","E","Estimated value",""
"CP","Consumer Price Indices","528","Netherlands (Kingdom of the)","2023","2023","23014","Food price inflation","7012","December","6121","Value","%","3.950767","E","Estimated value",""
"CP","Consumer Price Indices","807","North Macedonia","2012","2012","23014","Food price inflation","7001","January","6121","Value","%","3.399516","E","Estimated value",""
"CP","Consumer Price Indices","807","North Macedonia","2012","2012","23014","Food price inflation","7002","February","6121","Value","%","1.809569","E","Estimated value",""
"CP","Consumer Price Indices","807","North Macedonia","2012","2012","23014","Food price inflation","7003","March","6121","Value","%","-0.874045","E","Estimated value",""
"CP","Consumer Price Indices","807","North Macedonia","2012","2012","23014","Food price inflation","7004","April","6121","Value","%","0.100631","E","Estimated value",""
"CP","Consumer Price Indices","807","North Macedonia","2012","2012","23014","Food price inflation","7005","May","6121","Value","%","0.027541","E","Estimated value",""
"CP","Consumer Price Indices","807","North Macedonia","2012","2012","23014","Food price inflation","7006","June","6121","Value","%","0.921102","E","Estimated value",""
