Area,Year,Food Inflation Rate,Raw GDP,GDP Growth Rate,Overall Inflation Rate,Import Rate,Export Rate,Unemployment Rate
Portugal,2015,1.0186616666666668,199313.894327,-13.189365,0.5,8.06564197719852,6.25225147303532,12.447
Portugal,2016,0.48892891666666666,206286.022782,3.498064,0.6,5.22051394241811,4.71166935649117,11.068
Portugal,2017,1.53896825,221357.874719,7.306288,1.6,8.02852752931071,8.39056022440997,8.869
Portugal,2018,0.7385203333333333,242313.116578,9.46668,1.2,4.90679126094457,4.29682054211177,6.994
Portugal,2019,0.31693116666666665,239986.922639,-0.959996,0.3,5.06293893279874,4.0044109420303,6.464
Portugal,2020,2.0876920833333332,229031.860521,-4.564858,-0.1,-11.5903765681704,-18.3346612609226,6.801
Portugal,2021,0.7401026666666667,255534.839406,11.571743,0.9,12.2588437563185,12.0345448786013,6.577
Portugal,2022,12.958416083333333,254849.986507,-0.268008,8.1,11.2655646364884,17.1528640579488,6.011
Romania,2012,1.9530653333333332,179132.979644,-6.998722,3.4,-1.97846837404838,1.05999399689563,6.794
Romania,2013,3.0192125,189789.307625,5.948836,3.2,8.83548317171459,20.7343029575759,7.096
Romania,2014,-1.6128911666666665,199713.660827,5.229142,1.4,8.83963104933245,8.53596873996945,6.802
Romania,2015,-3.8277967499999996,177883.99767,-10.930481,-0.4,8.50784341825317,4.58319464846741,6.812
Romania,2016,-2.4127530833333335,185287.516783,4.161992,-1.1,16.5883171432659,16.3395931219297,5.901
Romania,2017,2.4840845833333334,210147.255084,13.416844,1.1,11.4669107497888,7.76517853120917,4.927
Romania,2018,3.7545994166666667,243316.152002,15.783645,4.1,8.85958191966729,5.26212664755774,4.187
Romania,2019,4.6936825,251016.712188,3.164837,3.9,8.81182899943266,5.35902643629188,3.912
Romania,2020,4.806616083333333,251362.416279,0.137721,2.3,-5.20694216717411,-9.46088929807445,5.035
Romania,2021,3.2483299166666666,285810.315473,13.704474,4.1,14.5659265711967,12.637277816564,5.59
Romania,2022,15.608602833333334,300690.523038,5.206322,12.0,9.25137663652202,9.30711906794066,5.614
Serbia,2012,6.989851416666666,43309.253216,-12.076955,7.4,1.47023637873318,2.8574665998822,24.0
Serbia,2013,7.96024375,48394.267329,11.741172,7.7,7.17574190319161,18.0402686253208,22.154
Serbia,2014,-0.8899171666666668,47062.201828,-2.752528,2.3,5.05989343628681,4.26740407068064,19.223
Serbia,2015,1.9613187500000002,39655.949761,-15.737156,1.5,6.84984819925785,9.04236504259555,17.66
Serbia,2016,-0.294121,40692.661514,2.614265,1.3,6.36922681291014,10.8855972050591,15.257
Serbia,2017,3.2885500833333334,44179.075315,8.567672,3.3,10.2879411302045,7.8637676636572,13.477
Serbia,2018,1.8681733333333332,50640.663278,14.625901,2.0,11.1080791682506,9.04312531210374,12.733
Serbia,2019,2.5683235,51514.242853,1.725055,1.9,9.84665607878472,7.25188317026613,10.395
Serbia,2020,2.552921083333333,53356.484451,3.576179,1.8,-3.97582471688386,-4.5852598634585,9.011
Serbia,2021,4.4740165,63082.0208,18.227468,4.0,17.6747705567845,20.4275168698308,9.843
Serbia,2022,18.696990916666667,63563.40874,0.763114,11.7,16.1509483444826,17.0313592368997,8.439
Slovakia,2012,4.198574833333333,94629.143637,-5.173547,3.7,2.21044615922735,9.21016484852932,13.966
Slovakia,2013,3.5398125,98907.1033,4.520763,1.5,5.02287193258708,5.3815272876617,14.226
Slovakia,2014,-0.7963503333333333,101302.123266,2.421484,-0.1,4.08328014716646,3.30124279627275,11.536
Slovakia,2015,-0.28152950000000004,88865.137939,-12.277123,-0.3,9.13855650317319,6.75241976116079,11.492
Slovakia,2016,-2.7762161666666665,89891.636384,1.155119,-0.5,4.64697567836232,4.9024797473985,9.679
Slovakia,2017,3.979128333333333,95649.966261,6.405857,1.4,3.7914460868196,3.64169143263635,8.142
Slovakia,2018,3.917684166666667,106137.924016,10.964936,2.5,5.02753523017336,5.47642478511412,6.544
Slovakia,2019,4.005777666666667,105711.680181,-0.401595,2.8,2.35670289876391,1.35655513267361,5.761
Slovakia,2020,2.5313422500000002,106731.482855,0.964701,2.0,-7.90314968484945,-6.35535306900033,6.719
Slovakia,2021,1.8504979166666669,118576.482543,11.097943,2.8,11.6503915753348,10.6610735067332,6.894
Slovakia,2022,18.529643,115304.861561,-2.759081,12.1,4.16034463266072,2.76942437041711,6.143
Slovenia,2012,4.106465833333333,46580.45747,-9.581245,2.8,-3.17470486314994,0.746699874372567,8.841
Slovenia,2013,3.6045734166666663,48401.896808,3.910307,1.9,1.77105719354253,2.79564702877457,10.103
Slovenia,2014,-0.2990926666666667,49930.685013,3.158529,0.4,3.96613982387358,5.83055857684327,9.668
Slovenia,2015,0.8371949166666667,43090.173395,-13.700016,-0.8,5.27285170580167,5.43043168283323,8.962
Slovenia,2016,0.9210533333333334,44736.333522,3.820268,-0.2,6.62698109507616,6.43041164410103,8.0
Slovenia,2017,2.2278396666666667,48589.100043,8.612164,1.6,10.6717196898689,11.0703767176082,6.564
Slovenia,2018,2.6775947500000004,54177.882426,11.502131,1.9,7.08674598583599,6.15538029466998,5.108
Slovenia,2019,1.6033960833333334,54386.654314,0.385345,1.7,4.66894458850587,4.48061530743493,4.446
Slovenia,2020,3.5238710833333333,53734.526854,-1.199058,-0.3,-9.1173783805495,-8.53073565492291,4.971
Slovenia,2021,-0.18281325,61832.201544,15.069779,2.0,17.7863790982785,14.4759998032978,4.744
Slovenia,2022,12.222883833333334,59981.881632,-2.992486,9.3,9.18540425107368,6.76580973455722,4.011
Spain,2012,2.3261203333333333,1324826.515505,-10.41041,2.4,-5.8645777863204,0.945520064761965,24.789
Spain,2013,2.7926610833333334,1355194.25986,2.292205,1.5,-0.278827518568974,4.28952873736196,26.094
Spain,2014,-0.3411028333333333,1369995.874783,1.092213,-0.2,6.80287864445921,4.50592147043234,24.441
Spain,2015,1.17526,1195676.021494,-12.724116,-0.6,5.09169194022346,4.35144592760304,22.057
Spain,2016,1.4042190833333335,1232717.585352,3.097959,-0.3,2.64574473811703,5.39246093751531,19.635
Spain,2017,1.23159175,1313245.330198,6.532538,2.0,6.69574312493262,5.60718128988957,17.224
Spain,2018,1.6476929166666665,1421702.715218,8.258729,1.7,3.88842619772538,1.6613813302077,15.255
Spain,2019,1.03393775,1394320.055129,-1.926047,0.8,1.31842136389324,2.26451561405403,14.104
Spain,2020,2.358350666666667,1278128.867875,-8.33318,-0.3,-15.1484806898574,-20.0990304403761,15.532
Spain,2021,1.8482375833333335,1445651.653605,13.106877,3.0,14.9811359981411,13.3880504131367,14.781
Spain,2022,11.607164833333334,1415874.440909,-2.059778,8.3,7.74334047724143,14.3132039090971,12.917
Sweden,2012,1.48518175,552483.727283,-3.764259,0.9,0.551147221878011,0.708045798045973,7.976
Sweden,2013,2.209876,586841.821797,6.218842,0.4,0.874983124573475,-0.126886806256877,8.052
Sweden,2014,0.3735731666666666,581964.017237,-0.831196,0.2,6.50278131969797,3.91869590576997,7.954
Sweden,2015,2.3298215,505103.78135,-13.207043,0.7,5.77504269878206,5.10649617347956,7.432
Sweden,2016,1.0590720833333334,515654.67147,2.088855,1.1,5.46202917252947,3.21720322995867,6.99
Sweden,2017,2.143090583333333,541018.749769,4.91881,1.9,4.43990754649417,3.2496742577564,6.718
Sweden,2018,2.3749595833333332,555455.371487,2.668414,2.0,4.08383081844836,4.44469036636244,6.365
Sweden,2019,2.80679375,533879.529188,-3.884353,1.7,2.02300035128467,6.90374923205022,6.833
Sweden,2020,2.13570775,547054.174236,2.467718,0.7,-6.25817408381538,-5.46912120834438,8.291
Sweden,2021,0.4165775,639714.956069,16.938136,2.7,12.8222498792215,11.9327790082447,8.722
Sweden,2022,11.291854749999999,591188.594777,-7.585623,8.1,9.66468055111953,6.18662717259599,7.392
Switzerland,2012,-0.9659953333333333,686420.221558,-4.116273,-0.7,-2.10733954909182,0.688026054823027,4.491
Switzerland,2013,1.2231314166666667,706234.937371,2.886674,0.1,12.2687060505169,14.1719610588468,4.747
Switzerland,2014,0.9210523333333334,726537.808338,2.874804,0.0,-6.76375356746919,-5.03425096171786,4.826
Switzerland,2015,-0.7960815833333333,694118.18638,-4.462208,-0.8,4.95156375676274,4.02377704558216,4.801
Switzerland,2016,0.39054458333333336,687895.460903,-0.896494,-0.5,5.28586085977294,5.97768299554156,4.918
Switzerland,2017,0.4186701666666666,695200.833086,1.061988,0.6,-0.387211786395937,-0.37695249336042,4.797
Switzerland,2018,1.26219675,725568.717468,4.368217,0.9,0.750562833223285,3.37286431778006,4.713
Switzerland,2019,0.11774208333333334,721320.891462,-0.585448,0.4,0.278380730598627,-0.678189133502485,4.394
Switzerland,2020,0.09119758333333333,741999.406006,2.866756,-0.8,-3.18014901940647,-5.24019229102475,4.817
Switzerland,2021,-1.5857381666666666,813408.787222,9.623913,0.5,5.83274479344904,13.7453769457978,5.013
Switzerland,2022,1.66101925,818426.550206,0.61688,2.7,5.78823386594622,6.10381113426672,4.122
